id,username,full_name,is_private,is_verified,profile_pic,is_business,is_professional,scraped_at
2110137388,inakigo,Iñaki Godoy,False,True,https://instagram.fuio7-1.fna.fbcdn.net/v/t51.82787-19/552309247_18531134365065389_3244879244580100431_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fuio7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gG4vZ3P2KcrnehbuDt0q8_rhwIq_HFUIzrcuqyXrfA_uSqeRxwGYdetGtS1_JvQJhMcttuVrZyaoNLJhHHof0wh&_nc_ohc=bvVzFFcDWyoQ7kNvwH8yHZw&_nc_gid=iq4RCowpQskTge5CuvV3Fg&edm=ALB854YBAAAA&ccb=7-5&oh=00_Af1iDUyVyqRviEXQO7aXJgrcJIEO_239YmU7ckiYe0eGdg&oe=69EC3EAF&_nc_sid=ce9561,,,2026-04-20T12:26:54.186207
6925137,alexademie,,False,True,https://instagram.fuio7-1.fna.fbcdn.net/v/t51.2885-19/259105725_694149838228681_6885466547602259021_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NzYuYzIifQ&_nc_ht=instagram.fuio7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gG4vZ3P2KcrnehbuDt0q8_rhwIq_HFUIzrcuqyXrfA_uSqeRxwGYdetGtS1_JvQJhMcttuVrZyaoNLJhHHof0wh&_nc_ohc=7uSMIs93h-YQ7kNvwGFktuE&_nc_gid=iq4RCowpQskTge5CuvV3Fg&edm=ALB854YBAAAA&ccb=7-5&oh=00_Af1jHPoZM-K1sz8Y7JGErT-PxPAxQ7KtL6KLClJgnfelQA&oe=69EC26CC&_nc_sid=ce9561,,,2026-04-20T12:26:54.186207
47769748706,skin1004official,SKIN1004 Global Official,False,True,https://instagram.fuio7-1.fna.fbcdn.net/v/t51.2885-19/363801888_820786919421102_3349984056794258864_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42OTUuYzIifQ&_nc_ht=instagram.fuio7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gG4vZ3P2KcrnehbuDt0q8_rhwIq_HFUIzrcuqyXrfA_uSqeRxwGYdetGtS1_JvQJhMcttuVrZyaoNLJhHHof0wh&_nc_ohc=49lMccrT4uQQ7kNvwG6w5cC&_nc_gid=iq4RCowpQskTge5CuvV3Fg&edm=ALB854YBAAAA&ccb=7-5&oh=00_Af1cg6JRt7bhAIHu7B9arxxuX7zvqvxqBBcF3Lnd4ojhNg&oe=69EC3E57&_nc_sid=ce9561,,,2026-04-20T12:26:54.186207
292222317,charles_leclerc,Charles Leclerc,False,True,https://instagram.fuio7-1.fna.fbcdn.net/v/t51.2885-19/458421584_8474683515877764_8633058552349813977_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fuio7-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2gG4vZ3P2KcrnehbuDt0q8_rhwIq_HFUIzrcuqyXrfA_uSqeRxwGYdetGtS1_JvQJhMcttuVrZyaoNLJhHHof0wh&_nc_ohc=OQ9GqHPw_9wQ7kNvwHGZUlQ&_nc_gid=iq4RCowpQskTge5CuvV3Fg&edm=ALB854YBAAAA&ccb=7-5&oh=00_Af2n49jXT_rIfMShXvkGfVFSxvdT1siid8fGmI41jb6_Jg&oe=69EC42A3&_nc_sid=ce9561,,,2026-04-20T12:26:54.186207
29457331,calarygirl_a,회사원A Calary Girl,False,True,https://instagram.fuio7-1.fna.fbcdn.net/v/t51.2885-19/20969018_1423706764387220_1669365135535243264_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDAwLmMyIn0&_nc_ht=instagram.fuio7-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2gG4vZ3P2KcrnehbuDt0q8_rhwIq_HFUIzrcuqyXrfA_uSqeRxwGYdetGtS1_JvQJhMcttuVrZyaoNLJhHHof0wh&_nc_ohc=w3O5Fa2-WucQ7kNvwFcreBa&_nc_gid=iq4RCowpQskTge5CuvV3Fg&edm=ALB854YBAAAA&ccb=7-5&oh=00_Af1POx_VVGL1JPKaxYLhfgJL_IUfQ9F4wev4ohDKlGRv5g&oe=69EC4438&_nc_sid=ce9561,,,2026-04-20T12:26:54.186207
